time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-08T01:01:09.660Z,38.8470001,-122.8013306,-0.27,1.07,md,8,88,0.008501,0.03,nc,nc73026996,2018-06-08T01:02:43.666Z,"7km WNW of Cobb, CA",earthquake,0.38,0.65,,1,automatic,nc,nc
2018-06-08T01:00:28.530Z,38.849,-122.7966667,1.03,2.87,md,68,28,0.005861,0.05,nc,nc73026976,2018-06-08T17:36:53.438Z,"7km WNW of Cobb, CA",earthquake,0.11,0.14,0.2,82,reviewed,nc,nc
2018-06-08T00:59:45.960Z,19.4211674,-155.2669983,0.48,2.13,ml,19,82,0.006013,0.16,hv,hv70246007,2018-06-08T01:05:28.480Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.16,0.55,10,automatic,hv,hv
2018-06-08T00:59:32.240Z,38.8481667,-122.7981667,0.97,1.56,md,44,69,0.006729,0.05,nc,nc73026966,2018-06-08T09:40:01.338Z,"7km WNW of Cobb, CA",earthquake,0.16,0.19,0.233,13,reviewed,nc,nc
2018-06-08T00:59:10.770Z,38.8481667,-122.7968333,0.9,1.2,md,33,77,0.006686,0.06,nc,nc73026981,2018-06-08T08:48:00.957Z,"7km WNW of Cobb, CA",earthquake,0.18,0.22,0.155,4,reviewed,nc,nc
2018-06-08T00:56:46.150Z,-12.9634,45.61,10,4.8,mb,,57,6.218,1.33,us,us1000eku5,2018-06-08T01:28:54.705Z,"40km ESE of Pamandzi, Mayotte",earthquake,8.2,1.7,0.089,39,reviewed,us,us
2018-06-08T00:53:35.580Z,19.4044991,-155.2768402,0.47,2.55,ml,39,34,0.009572,0.22,hv,hv70245992,2018-06-08T00:59:17.610Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.39,23,automatic,hv,hv
2018-06-08T00:53:35.340Z,34.2458333,-117.5656667,9.64,0.8,ml,36,41,0.06633,0.14,ci,ci38193200,2018-06-08T14:01:45.604Z,"6km WSW of Lytle Creek, CA",earthquake,0.18,0.28,0.135,11,reviewed,ci,ci
2018-06-08T00:53:29.850Z,19.3903332,-155.2779999,1.01,2.61,ml,11,98,0.006481,0.19,hv,hv70245987,2018-06-08T00:59:10.230Z,"6km SW of Volcano, Hawaii",earthquake,0.31,0.36,0.45,23,automatic,hv,hv
2018-06-08T00:50:55.697Z,65.0996,-148.5216,17.7,0.3,ml,,,,0.47,ak,ak19728240,2018-06-08T08:55:09.006Z,"36km NW of Ester, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-06-08T00:50:27.810Z,19.3999996,-155.2638397,1.78,2.25,ml,9,145,0.02308,0.14,hv,hv70245977,2018-06-08T00:56:08.310Z,"4km SW of Volcano, Hawaii",earthquake,0.69,0.93,0.23,3,automatic,hv,hv
2018-06-08T00:47:43.500Z,19.3966675,-155.2706604,1.76,2.52,ml,37,36,0.003098,0.22,hv,hv70245972,2018-06-08T00:53:27.130Z,"5km SW of Volcano, Hawaii",earthquake,0.38,0.17,1.99,24,automatic,hv,hv
2018-06-08T00:45:50.350Z,19.4139996,-155.2799988,0.94,2.04,ml,22,41,0.005314,0.11,hv,hv70245967,2018-06-08T00:51:30.710Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.11,0.3,11,automatic,hv,hv
2018-06-08T00:42:59.100Z,33.6145,-116.1423333,10.1,0.86,ml,22,152,0.04404,0.22,ci,ci38193192,2018-06-08T01:27:31.087Z,"3km S of Thermal, CA",earthquake,0.48,0.86,0.15,12,reviewed,ci,ci
2018-06-08T00:41:00.080Z,38.0978333,-121.8845,19.05,2.03,md,42,120,0.08505,0.23,nc,nc73026961,2018-06-08T02:44:01.911Z,"8km N of Pittsburg, CA",earthquake,0.31,0.48,0.172,31,reviewed,nc,nc
2018-06-08T00:38:05.780Z,19.4041672,-155.2628326,1.53,2.1,ml,15,75,0.006623,0.18,hv,hv70245942,2018-06-08T00:43:48.460Z,"3km SW of Volcano, Hawaii",earthquake,0.39,0.24,0.27,9,automatic,hv,hv
2018-06-08T00:37:52.260Z,19.4208336,-155.2651672,1,1.95,ml,16,74,0.004552,0.14,hv,hv70245932,2018-06-08T00:43:34.950Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.22,0.27,10,automatic,hv,hv
2018-06-08T00:36:50.440Z,38.8201667,-122.8113333,2.66,1.57,md,50,38,0.00337,0.06,nc,nc73026951,2018-06-08T02:37:01.441Z,"7km NW of The Geysers, CA",earthquake,0.16,0.23,0.263,16,reviewed,nc,nc
2018-06-08T00:35:55.790Z,19.4085007,-155.2489929,0.37,2,ml,12,114,0.01087,0.17,hv,hv70245922,2018-06-08T00:41:35.020Z,"2km SSW of Volcano, Hawaii",earthquake,0.52,0.57,0.23,5,automatic,hv,hv
2018-06-08T00:34:09.690Z,17.8735,-67.1943,13,1.68,md,3,322,0.1576,0.14,pr,pr2018159000,2018-06-08T03:52:52.482Z,"11km S of Pole Ojea, Puerto Rico",earthquake,2.79,1.76,0.19,3,reviewed,pr,pr
2018-06-08T00:33:08.770Z,19.4066658,-155.2851715,0.07,2.39,ml,36,24,0.01099,0.18,hv,hv70245917,2018-06-08T00:38:48.770Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.15,0.43,20,automatic,hv,hv
2018-06-08T00:31:01.110Z,19.4083328,-155.2644958,1.34,2.36,ml,23,47,0.00574,0.15,hv,hv70245912,2018-06-08T00:36:40.480Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.23,0.24,12,automatic,hv,hv
2018-06-08T00:30:45.820Z,19.4268341,-155.2415009,0.17,2.39,ml,14,153,0.01873,0.32,hv,hv70245907,2018-06-08T00:36:29.390Z,"0km SW of Volcano, Hawaii",earthquake,0.5,0.61,0.44,15,automatic,hv,hv
2018-06-08T00:27:21.060Z,19.4128342,-155.2794952,0.69,1.81,ml,20,46,0.006475,0.14,hv,hv70245897,2018-06-08T00:33:01.180Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.21,0.26,5,automatic,hv,hv
2018-06-08T00:24:32.830Z,19.3973331,-155.2814941,0.56,1.94,ml,12,158,0.007664,0.15,hv,hv70245892,2018-06-08T00:30:19.770Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.23,0.09,4,automatic,hv,hv
2018-06-08T00:23:58.870Z,19.4174995,-155.2883301,0.71,1.95,ml,18,90,0.002695,0.18,hv,hv70245887,2018-06-08T00:29:39.740Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.16,0.3,9,automatic,hv,hv
2018-06-08T00:23:07.311Z,62.154,-151.2728,77,1.2,ml,,,,0.26,ak,ak19728237,2018-06-08T00:27:17.737Z,"63km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-06-08T00:19:13.119Z,35.8907,-115.4418,0,1.9,ml,9,97.72,0.176,0.4724,nn,nn00638735,2018-06-08T14:16:57.893Z,"19km ENE of Sandy Valley, Nevada",explosion,,0,0.06,2,reviewed,nn,nn
2018-06-08T00:17:54.355Z,63.5785,-150.6453,0,1.4,ml,,,,0.66,ak,ak19728235,2018-06-08T00:22:27.557Z,"86km WNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-06-08T00:13:56.920Z,19.4029999,-155.2793274,1,2.6,ml,36,32,0.009297,0.23,hv,hv70245857,2018-06-08T00:19:37.460Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.22,2.63,26,automatic,hv,hv
2018-06-08T00:13:12.190Z,19.4011669,-155.2630005,0.22,2.56,ml,23,66,0.004081,0.16,hv,hv70245852,2018-06-08T00:18:51.930Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.18,0.39,11,automatic,hv,hv
2018-06-08T00:12:01.870Z,38.8211667,-122.813,2.88,1.8,md,53,38,0.00319,0.04,nc,nc73026936,2018-06-08T02:26:01.398Z,"7km NW of The Geysers, CA",earthquake,0.14,0.24,0.287,18,reviewed,nc,nc
2018-06-08T00:11:20.730Z,37.5028333,-113.8196667,2.07,1.32,md,7,108,0.3622,0.08,uu,uu60285072,2018-06-08T15:07:14.570Z,"11km SW of Enterprise, Utah",earthquake,0.5,1.65,0.167,6,reviewed,uu,uu
2018-06-08T00:11:06.850Z,38.8203316,-122.8125,2.76,1.04,md,17,70,0.003598,0.04,nc,nc73026941,2018-06-08T00:33:02.773Z,"7km NW of The Geysers, CA",earthquake,0.3,0.59,0.03,2,automatic,nc,nc
2018-06-08T00:10:39.040Z,19.4195004,-155.2754974,1,2.1,ml,18,72,0.00559,0.13,hv,hv70245847,2018-06-08T00:16:22.980Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.22,0.35,9,automatic,hv,hv
2018-06-08T00:10:22.980Z,19.3268333,-155.1008333,5.39,0.76,md,5,235,0.04871,0.04,hv,hv70245842,2018-06-08T00:28:29.910Z,"18km SE of Volcano, Hawaii",earthquake,1.78,2.64,0.091,3,reviewed,hv,hv
2018-06-08T00:08:52.440Z,33.5171667,-116.7971667,4.58,0.64,ml,27,39,0.06938,0.11,ci,ci38193176,2018-06-08T00:33:42.110Z,"10km NE of Aguanga, CA",earthquake,0.15,0.34,0.114,18,reviewed,ci,ci
2018-06-08T00:08:42.110Z,19.3834991,-155.2761688,0.37,1.84,ml,13,185,0.006043,0.1,hv,hv70245837,2018-06-08T00:14:22.850Z,"6km SW of Volcano, Hawaii",earthquake,0.29,0.3,0.21,7,automatic,hv,hv
2018-06-08T00:08:14.460Z,19.3901672,-155.2758331,0.39,1.84,ml,7,111,0.005571,0.12,hv,hv70245832,2018-06-08T00:13:54.300Z,"6km SW of Volcano, Hawaii",earthquake,0.37,0.52,0.2,3,automatic,hv,hv
2018-06-08T00:06:26.810Z,33.0683333,-115.5621667,7.27,1.19,ml,23,49,0.03427,0.19,ci,ci38193168,2018-06-08T00:30:03.649Z,"6km ENE of Westmorland, CA",earthquake,0.31,0.47,0.124,10,reviewed,ci,ci
2018-06-08T00:04:23.760Z,19.4104996,-155.281662,0.84,2.16,ml,23,39,0.007486,0.15,hv,hv70245812,2018-06-08T00:10:03.490Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.25,0.29,11,automatic,hv,hv
2018-06-08T00:02:15.010Z,19.4116669,-155.2708282,1.37,1.77,ml,18,47,0.01034,0.18,hv,hv70245807,2018-06-08T00:07:56.070Z,"4km WSW of Volcano, Hawaii",earthquake,0.3,0.25,0.16,8,automatic,hv,hv
2018-06-08T00:01:21.710Z,19.4113331,-155.2838287,0.09,1.98,ml,19,68,0.006301,0.27,hv,hv70245802,2018-06-08T00:07:02.120Z,"5km WSW of Volcano, Hawaii",earthquake,0.35,0.37,0.57,8,automatic,hv,hv
2018-06-08T00:00:32.410Z,33.518,-116.795,4.94,0.43,ml,21,47,0.06751,0.09,ci,ci38193160,2018-06-08T00:20:29.163Z,"11km NE of Aguanga, CA",earthquake,0.16,0.69,0.136,13,reviewed,ci,ci
2018-06-07T23:57:26.680Z,19.4106674,-155.280838,0.78,1.9,ml,24,38,0.007608,0.16,hv,hv70245797,2018-06-08T00:03:06.080Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.16,0.26,9,automatic,hv,hv
2018-06-07T23:53:56.980Z,45.8564987,-122.4691696,0.49,2,md,23,84,0.08361,0.3,uw,uw61383307,2018-06-08T17:17:17.470Z,"5km WSW of Yacolt, Washington",earthquake,0.83,2.88,,1,reviewed,uw,uw
2018-06-07T23:53:27.590Z,19.3858337,-155.2774963,0.46,2.08,ml,20,69,0.004043,0.19,hv,hv70245787,2018-06-07T23:59:07.890Z,"6km SW of Volcano, Hawaii",earthquake,0.31,0.26,0.21,8,automatic,hv,hv
2018-06-07T23:52:43.730Z,34.008,-118.7103333,13.69,1.23,ml,11,218,0.06587,0.11,ci,ci38193152,2018-06-08T00:17:55.945Z,"3km SW of Malibu Beach, CA",earthquake,0.8,0.5,0.268,5,reviewed,ci,ci
2018-06-07T23:49:11.200Z,19.4098339,-155.2636719,1.02,1.75,ml,13,79,0.004225,0.17,hv,hv70245782,2018-06-07T23:54:49.470Z,"3km SW of Volcano, Hawaii",earthquake,0.27,0.19,0.22,8,automatic,hv,hv
2018-06-07T23:48:05.890Z,19.4246674,-155.2518311,1.48,2.33,ml,16,177,0.008748,0.3,hv,hv70245777,2018-06-07T23:53:53.020Z,"1km WSW of Volcano, Hawaii",earthquake,0.63,0.38,0.33,7,automatic,hv,hv
2018-06-07T23:48:03.120Z,19.4133339,-155.2695007,2.48,1.96,ml,15,63,0.009168,0.1,hv,hv70245772,2018-06-07T23:53:43.430Z,"3km WSW of Volcano, Hawaii",earthquake,0.36,0.44,0.19,12,automatic,hv,hv
2018-06-07T23:44:39.890Z,19.4206657,-155.272171,1.37,1.9,ml,17,84,0.006532,0.17,hv,hv70245767,2018-06-07T23:50:21.350Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.19,0.24,7,automatic,hv,hv
2018-06-07T23:43:24.080Z,19.4155006,-155.2819977,0.8,1.86,ml,20,51,0.002924,0.1,hv,hv70245762,2018-06-07T23:49:05.310Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.21,0.25,7,automatic,hv,hv
2018-06-07T23:37:19.560Z,19.4300003,-155.2693329,1.39,2.23,ml,23,128,0.003298,0.26,hv,hv70245752,2018-06-07T23:43:02.050Z,"3km W of Volcano, Hawaii",earthquake,0.47,0.38,0.25,10,automatic,hv,hv
2018-06-07T23:37:12.520Z,19.4225006,-155.2754974,0.67,2.11,ml,12,58,0.002987,0.11,hv,hv70245747,2018-06-07T23:42:53.280Z,"4km WSW of Volcano, Hawaii",earthquake,0.28,0.21,0.23,11,automatic,hv,hv
2018-06-07T23:32:55.140Z,19.4053326,-155.2543335,4.99,1.94,ml,15,99,0.01868,0.23,hv,hv70245732,2018-06-07T23:38:37.810Z,"3km SSW of Volcano, Hawaii",earthquake,0.89,1,0.28,5,automatic,hv,hv
2018-06-07T23:32:45.106Z,61.1711,-146.1844,0,1.7,ml,,,,0.69,ak,ak19727729,2018-06-07T23:37:36.153Z,"9km ENE of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-06-07T23:27:48.400Z,19.3891659,-155.2988281,-0.37,2.5,ml,10,281,0.02456,0.14,hv,hv70245717,2018-06-07T23:33:29.710Z,"7km SW of Volcano, Hawaii",earthquake,0.53,1.08,0.38,9,automatic,hv,hv
2018-06-07T23:25:35.090Z,19.4078331,-155.2411652,3.59,2.23,md,6,290,0.03827,0.14,hv,hv70245712,2018-06-07T23:28:43.760Z,"2km S of Volcano, Hawaii",earthquake,1.5,2.64,0.14,3,automatic,hv,hv
2018-06-07T23:23:48.250Z,19.4015,-155.278,0.67,2.32,md,23,54,0.007357,0.07,hv,hv70245707,2018-06-07T23:45:51.190Z,"5km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.027,6,reviewed,hv,hv
2018-06-07T23:22:41.280Z,65.8319,-149.8407,4.2,1,ml,,,,0.72,ak,ak19727727,2018-06-07T23:26:51.307Z,"99km NNE of Manley Hot Springs, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-06-07T23:22:12.118Z,60.8469,-151.7285,76,1.9,ml,,,,0.53,ak,ak19727723,2018-06-07T23:30:05.779Z,"29km NW of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-06-07T23:21:54.320Z,19.4008331,-155.293335,-1.14,2.33,ml,16,84,0.01079,0.37,hv,hv70245702,2018-06-07T23:27:35.860Z,"6km WSW of Volcano, Hawaii",earthquake,0.35,0.53,0.3,12,automatic,hv,hv
2018-06-07T23:20:22.930Z,19.3898335,-155.2836609,-1,1.93,md,9,139,0.003763,0.14,hv,hv70245697,2018-06-07T23:23:26.690Z,"6km SW of Volcano, Hawaii",earthquake,0.27,0.37,0.34,9,automatic,hv,hv
2018-06-07T23:20:22.220Z,19.3894997,-155.2873383,1.04,1.72,ml,12,121,0.006074,0.14,hv,hv70245692,2018-06-07T23:26:03.210Z,"6km SW of Volcano, Hawaii",earthquake,0.35,0.26,0.15,5,automatic,hv,hv
2018-06-07T23:17:27.370Z,19.3986664,-155.280838,0.95,1.76,md,13,147,0.007543,0.1,hv,hv70245677,2018-06-07T23:23:08.210Z,"5km SW of Volcano, Hawaii",earthquake,0.35,0.25,0.39,8,automatic,hv,hv
2018-06-07T23:13:21.150Z,19.4061661,-155.2668304,0.73,1.92,ml,12,121,0.007919,0.11,hv,hv70245667,2018-06-07T23:19:01.570Z,"4km SW of Volcano, Hawaii",earthquake,0.34,0.32,0.26,10,automatic,hv,hv
2018-06-07T23:12:15.720Z,19.4004993,-155.2879944,1.06,2.06,ml,8,105,0.01188,0.17,hv,hv70245662,2018-06-07T23:17:54.750Z,"6km WSW of Volcano, Hawaii",earthquake,0.49,0.35,0.14,4,automatic,hv,hv
2018-06-07T23:09:25.400Z,19.4186668,-155.2485046,1.02,2.3,ml,22,132,0.01252,0.29,hv,hv70245657,2018-06-07T23:15:15.930Z,"1km SW of Volcano, Hawaii",earthquake,0.45,0.35,0.41,13,automatic,hv,hv
2018-06-07T23:08:06.750Z,19.4083328,-155.2624969,1.58,1.99,ml,14,74,0.004479,0.09,hv,hv70245647,2018-06-07T23:13:47.910Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.38,0.21,9,automatic,hv,hv
2018-06-07T23:06:23.386Z,65.4229,-143.8623,9.4,3,ml,,,,0.78,ak,ak19727716,2018-06-07T23:16:16.040Z,"38km E of Circle Hot Springs Station, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-06-07T23:03:25.950Z,19.371666,-155.3656616,3.13,2.38,ml,6,325,0.08062,0.16,hv,hv70245632,2018-06-07T23:09:13.800Z,"14km WSW of Volcano, Hawaii",earthquake,5.01,17.2,0.36,3,automatic,hv,hv
2018-06-07T23:03:25.280Z,19.3981667,-155.2641602,0.27,2.21,ml,13,85,0.001768,0.27,hv,hv70245627,2018-06-07T23:09:04.880Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.38,0.36,10,automatic,hv,hv
2018-06-07T23:01:47.440Z,19.4203339,-155.2708282,1.08,1.93,ml,18,49,0.007337,0.12,hv,hv70245622,2018-06-07T23:07:30.860Z,"3km WSW of Volcano, Hawaii",earthquake,0.3,0.18,0.22,9,automatic,hv,hv
2018-06-07T23:01:39.055Z,64.9935,-147.3993,0,1.4,ml,,,,0.84,ak,ak19727711,2018-06-07T23:07:32.852Z,"22km NE of Fairbanks, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-06-07T22:58:20.420Z,19.4156667,-155.2745,0.76,2.63,ml,20,44,0.009273,0.06,hv,hv70245617,2018-06-07T23:59:33.100Z,"4km WSW of Volcano, Hawaii",earthquake,0.15,0.14,0.263,14,reviewed,hv,hv
2018-06-07T22:57:27.290Z,19.4108334,-155.2771606,1.33,1.73,md,13,61,0.009434,0.22,hv,hv70245612,2018-06-07T23:03:08.330Z,"4km WSW of Volcano, Hawaii",earthquake,0.42,0.35,0.39,9,automatic,hv,hv
2018-06-07T22:54:47.771Z,58.2473,-155.0414,0,1.6,ml,,,,0.59,ak,ak19727709,2018-06-07T23:07:33.284Z,"100km NW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-06-07T22:54:32.970Z,19.4209995,-155.2728271,1.4,1.74,ml,15,46,0.005842,0.12,hv,hv70245602,2018-06-07T23:00:14.950Z,"3km WSW of Volcano, Hawaii",earthquake,0.27,0.31,0.27,5,automatic,hv,hv
2018-06-07T22:50:49.970Z,19.402,-155.2808333,0.69,2.24,ml,21,77,0.009465,0.07,hv,hv70245597,2018-06-08T00:05:57.050Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.203,14,reviewed,hv,hv
2018-06-07T22:50:36.430Z,61.3145,-151.8392,88.1,1.8,ml,,,,0.3,ak,ak19727705,2018-06-07T23:05:50.018Z,"75km NNW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-06-07T22:50:14.570Z,37.6576667,-118.833,1.9,0.81,md,11,143,0.01981,0.05,nc,nc73026921,2018-06-07T23:27:02.936Z,"13km E of Mammoth Lakes, CA",earthquake,0.72,0.98,0.186,10,reviewed,nc,nc
2018-06-07T22:45:56.030Z,19.434166,-155.2763367,-0.75,2.22,ml,10,116,0.00943,0.12,hv,hv70245582,2018-06-07T22:51:37.920Z,"4km W of Volcano, Hawaii",earthquake,0.16,0.33,1.91,7,automatic,hv,hv
2018-06-07T22:44:27.620Z,19.4098339,-155.2870026,0.49,1.93,ml,21,41,0.008256,0.25,hv,hv70245577,2018-06-07T22:50:08.880Z,"5km WSW of Volcano, Hawaii",earthquake,0.31,0.23,1.46,12,automatic,hv,hv
2018-06-07T22:40:19.130Z,32.8223333,-115.69,11.71,2.22,ml,49,51,0.04285,0.28,ci,ci38193128,2018-06-08T00:15:06.606Z,"12km WSW of Imperial, CA",earthquake,0.3,0.44,0.194,25,reviewed,ci,ci
2018-06-07T22:38:33.480Z,33.9995,-116.3211667,9.95,0.84,ml,14,89,0.09005,0.11,ci,ci38193136,2018-06-07T23:45:49.044Z,"15km S of Joshua Tree, CA",earthquake,0.22,0.56,0.09,8,reviewed,ci,ci
2018-06-07T22:36:13.290Z,19.4171658,-155.272171,1.01,1.85,ml,12,125,0.009119,0.09,hv,hv70245557,2018-06-07T22:41:53.340Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.18,0.23,3,automatic,hv,hv
2018-06-07T22:34:26.490Z,19.4295006,-155.2541656,1.57,1.81,ml,7,210,0.009067,0.11,hv,hv70245547,2018-06-07T22:40:09.110Z,"1km W of Volcano, Hawaii",earthquake,1.29,0.55,0.29,3,automatic,hv,hv
2018-06-07T22:33:50.140Z,35.8291667,-117.663,8.21,0.8,ml,15,73,0.05488,0.1,ci,ci38193120,2018-06-07T23:37:57.525Z,"23km N of Ridgecrest, CA",earthquake,0.19,0.46,0.154,7,reviewed,ci,ci
2018-06-07T22:29:29.300Z,19.3988342,-155.2975006,-0.21,1.85,ml,14,65,0.009388,0.25,hv,hv70245532,2018-06-07T22:35:12.400Z,"7km WSW of Volcano, Hawaii",earthquake,0.29,0.35,0.36,8,automatic,hv,hv
2018-06-07T22:27:31.340Z,19.3988342,-155.2886658,-0.14,2.06,md,13,96,0.01389,0.27,hv,hv70245527,2018-06-07T22:30:38.580Z,"6km WSW of Volcano, Hawaii",earthquake,0.28,0.36,0.36,8,automatic,hv,hv
2018-06-07T22:21:09.680Z,19.4311676,-155.2855072,0.36,2,ml,14,159,0.009827,0.13,hv,hv70245517,2018-06-07T22:30:45.188Z,"5km W of Volcano, Hawaii",earthquake,0.34,0.2,0.19,8,automatic,hv,hv
2018-06-07T22:20:06.470Z,19.4165001,-155.2608337,1.25,1.88,ml,15,114,0.004482,0.09,hv,hv70245512,2018-06-07T22:25:47.800Z,"2km WSW of Volcano, Hawaii",earthquake,0.3,0.23,0.19,6,automatic,hv,hv
2018-06-07T22:17:06.820Z,19.4115009,-155.277832,0.1,1.78,ml,17,92,0.008516,0.24,hv,hv70245497,2018-06-07T22:22:47.370Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.29,0.31,8,automatic,hv,hv
2018-06-07T22:16:32.990Z,19.4233341,-155.2736664,1.55,1.86,ml,10,110,0.003958,0.12,hv,hv70245492,2018-06-07T22:22:15.160Z,"3km WSW of Volcano, Hawaii",earthquake,0.43,0.42,0.27,8,automatic,hv,hv
2018-06-07T22:12:45.470Z,19.4183331,-155.2765045,1.14,1.83,ml,18,47,0.006474,0.19,hv,hv70245477,2018-06-07T22:18:26.300Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.24,0.25,7,automatic,hv,hv
2018-06-07T22:11:26.770Z,63.273,-151.1781,7.4,1.4,ml,,,,0.75,ak,ak19727703,2018-06-07T22:17:04.145Z,"112km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-06-07T22:08:53.830Z,34.0136667,-116.377,5.27,0.8,ml,21,73,0.05653,0.09,ci,ci38193112,2018-06-07T23:35:09.892Z,"12km SSE of Yucca Valley, CA",earthquake,0.15,0.4,0.129,10,reviewed,ci,ci
2018-06-07T22:08:27.970Z,19.4098339,-155.2798309,0.14,2.01,md,16,67,0.008767,0.21,hv,hv70245472,2018-06-07T22:11:23.450Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.36,0.12,10,automatic,hv,hv
2018-06-07T22:05:56.610Z,19.4185009,-155.2631683,1.35,1.93,ml,14,89,0.004978,0.14,hv,hv70245457,2018-06-07T22:11:38.080Z,"2km WSW of Volcano, Hawaii",earthquake,0.37,0.35,0.18,7,automatic,hv,hv
2018-06-07T22:05:08.960Z,19.4051666,-155.2886658,5.55,1.8,ml,15,103,0.01316,0.2,hv,hv70245452,2018-06-07T22:10:51.190Z,"6km WSW of Volcano, Hawaii",earthquake,0.73,1.11,0.31,7,automatic,hv,hv
2018-06-07T22:04:40.474Z,38.7654,-117.0284,5.7,1.4,ml,13,222.22,0.138,0.4723,nn,nn00638716,2018-06-08T00:18:00.471Z,"78km E of Gabbs, Nevada",explosion,,1.2,0.27,12,reviewed,nn,nn
2018-06-07T21:59:41.080Z,33.1925,-116.1763333,5.91,1.14,ml,43,66,0.03739,0.17,ci,ci38193088,2018-06-07T23:21:20.400Z,"7km NW of Ocotillo Wells, CA",earthquake,0.21,0.45,0.124,22,reviewed,ci,ci
2018-06-07T21:54:36.150Z,19.4088326,-155.2955017,1.77,2.27,ml,21,63,0.01275,0.26,hv,hv70245432,2018-06-07T22:00:19.250Z,"6km WSW of Volcano, Hawaii",earthquake,0.37,0.34,0.33,12,automatic,hv,hv
2018-06-07T21:51:18.720Z,19.4018326,-155.2823334,0.71,2.83,ml,36,28,0.01042,0.21,hv,hv70245427,2018-06-07T22:16:36.403Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.21,0.41,23,automatic,hv,hv
2018-06-07T21:50:28.230Z,19.4155006,-155.2819977,-0.33,2.14,ml,25,51,0.002924,0.31,hv,hv70245422,2018-06-07T21:56:10.450Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.22,0.33,13,automatic,hv,hv
2018-06-07T21:49:40.920Z,37.5743333,-118.8561667,3.79,0.02,md,8,256,0.0266,0.02,nc,nc73026916,2018-06-07T22:21:02.573Z,"13km ESE of Mammoth Lakes, CA",earthquake,1.26,1.25,0.092,7,reviewed,nc,nc
2018-06-07T21:48:14.720Z,38.7756667,-122.7073333,4.71,0.09,md,9,101,0.003719,0.04,nc,nc73026911,2018-06-08T02:13:07.674Z,"1km W of Anderson Springs, CA",earthquake,0.9,2.34,0.148,2,reviewed,nc,nc
2018-06-07T21:47:13.390Z,19.4085007,-155.2568359,0.39,1.77,md,8,124,0.004579,0.1,hv,hv70245407,2018-06-07T21:52:57.580Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.44,0.09,6,automatic,hv,hv
2018-06-07T21:45:00.540Z,37.3205,-122.1008333,-0.26,1.34,md,10,100,0.01489,0.04,nc,nc73026906,2018-06-07T23:25:48.657Z,"3km S of Loyola, CA",quarry blast,0.81,31.61,0.255,7,reviewed,nc,nc
2018-06-07T21:43:51.720Z,19.4251671,-155.2943268,0.34,2.09,ml,19,85,0.005132,0.21,hv,hv70245392,2018-06-07T21:49:33.490Z,"5km W of Volcano, Hawaii",earthquake,0.35,0.17,0.23,10,automatic,hv,hv
2018-06-07T21:37:15.740Z,19.4133339,-155.2810059,0.92,1.75,ml,17,66,0.005201,0.17,hv,hv70245377,2018-06-07T21:42:57.570Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.34,2.22,8,automatic,hv,hv
